athlete_id,meet_name,meet_date,event,result_distance,result_time,wind
136,GVSU Big Meet- (Friday),2024-02-09,SP,11.12,,
136,Mark Guthrie Legacy Invite,2024-02-03,60H,,9.37,
136,Mark Guthrie Legacy Invite,2024-02-03,LJ,5.58,,
136,Illini Challenge,2024-01-26,Pent,,3396,
136,Illini Challenge,2024-01-26,60H,,9.31,
136,Illini Challenge,2024-01-26,HJ,1.41,,
136,Illini Challenge,2024-01-26,SP,11.03,,
136,Illini Challenge,2024-01-26,LJ,5.51,,
136,Illini Challenge,2024-01-26,800,,2:27.33,
136,John Tierney Classic,2024-01-20,60H,,9.32,
136,John Tierney Classic,2024-01-20,60H,,9.50,
136,John Tierney Classic,2024-01-20,HJ,1.4,,
136,John Tierney Classic,2024-01-20,SP,10.39,,
136,Badgers Midwest Invite,2024-01-13,300,,41.89,
136,Badgers Midwest Invite,2024-01-13,LJ,5.54,,
136,Badgers Midwest Invite,2024-01-13,SP,10.16,,
136,Illini Open,2024-01-06,600,,1:44.27,
136,Illini Open,2024-01-06,60H,,9.59,
136,Illini Open,2024-01-06,LJ,5.44,,
136,2023 Blue Demon Holiday Invite,2023-12-08,60H,,9.40,
136,2023 Blue Demon Holiday Invite,2023-12-08,LJ,5.52,,
136,Horizon League Championship,2023-05-05,4x400,,3:53.61,
136,Horizon League Championship,2023-05-05,LJ,5.66,,(+0.0)
136,Horizon League Championship,2023-05-05,JT,31.05,,
136,Horizon League Championship,2023-05-05,Hep,,4606,
136,Horizon League Championship,2023-05-05,100H,,15.63,(-0.3)
136,Horizon League Championship,2023-05-05,HJ,1.42,,
136,Horizon League Championship,2023-05-05,SP,10.86,,
136,Horizon League Championship,2023-05-05,200,,26.02,(1.5)
136,Horizon League Championship,2023-05-05,LJ,5.47,,(-1.8)
136,Horizon League Championship,2023-05-05,JT,32.91,,
136,Horizon League Championship,2023-05-05,800,,2:28.77,
136,UW-Whitewater Drake Alternative,2023-04-28,400,,58.71,
136,UW-Whitewater Drake Alternative,2023-04-28,100H,,15.28,(0.3)
136,UW-Whitewater Drake Alternative,2023-04-28,JT,32.74,,
136,Marquette Invitational,2023-04-22,SP,10.54,,
136,Gary Wieneke Memorial,2023-04-21,LJ,5.74,,(2.1)
136,Gary Wieneke Memorial,2023-04-21,JT,,,
136,Gibson Invitational & Multis,2023-04-13,Hep,,4622,
136,Gibson Invitational & Multis,2023-04-13,100H,,15.84,(1.8)
136,Gibson Invitational & Multis,2023-04-13,HJ,1.36,,
136,Gibson Invitational & Multis,2023-04-13,SP,11.05,,
136,Gibson Invitational & Multis,2023-04-13,200,,26.12,(0.9)
136,Gibson Invitational & Multis,2023-04-13,LJ,5.62,,(1.3)
136,Gibson Invitational & Multis,2023-04-13,JT,32.73,,
136,Gibson Invitational & Multis,2023-04-13,800,,2:24.02,
136,Fighting Illini Challenge,2023-04-08,200,,26.47,(-0.7)
136,Fighting Illini Challenge,2023-04-08,100H,,15.32,(2.0)
136,Fighting Illini Challenge,2023-04-08,LJ,5.31,,
136,Warrior Invitational,2023-04-06,SP,10.69,,
136,Warrior Invitational,2023-04-06,JT,28.97,,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,4x400,,3:54.28,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,LJ,5.34,,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,Pent,,3330,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,60H,,9.32,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,HJ,1.38,,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,SP,10.64,,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,LJ,5.4,,
136,2023 Horizon League Indoor Track & Field Championship,2023-02-25,800,,2:25.27,
136,Panther Tune-Up,2023-02-18,60H,,9.66,
136,Panther Tune-Up,2023-02-18,HJ,1.4,,
136,Panther Tune-Up,2023-02-18,SP,10.71,,
136,GVSU Big Meet (Friday),2023-02-10,400,,58.96,
136,GVSU Big Meet (Friday),2023-02-10,LJ,5.24,,
136,Mark Guthrie Legacy Invitational,2023-02-04,60H,,9.76,
136,Mark Guthrie Legacy Invitational,2023-02-04,LJ,5.63,,
136,Jack Johnson Classic,2023-01-27,Pent,,3229,
136,Jack Johnson Classic,2023-01-27,60H,,10.82,
136,Jack Johnson Classic,2023-01-27,HJ,1.48,,
136,Jack Johnson Classic,2023-01-27,SP,11.72,,
136,Jack Johnson Classic,2023-01-27,LJ,5.47,,
136,Jack Johnson Classic,2023-01-27,800,,2:27.09,
136,John Tierney Classic,2023-01-21,200,,26.76,
136,John Tierney Classic,2023-01-21,60H,,9.96,
136,John Tierney Classic,2023-01-21,HJ,1.42,,
136,John Tierney Classic,2023-01-21,SP,11.01,,
136,Wisconsin Badgers Midwest Invite,2023-01-14,300,,41.96,
136,Wisconsin Badgers Midwest Invite,2023-01-14,LJ,5.51,,
136,2022 Blue Demon Holiday Invite,2022-12-09,400,,59.44,
136,2022 Blue Demon Holiday Invite,2022-12-09,HJ,1.45,,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,4x400,,3:58.79,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,LJ,5.35,,(+0.0)
136,Horizon League Outdoor Track & Field Championships,2022-05-06,Hep,,4409,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,100H,,15.91,(0.1)
136,Horizon League Outdoor Track & Field Championships,2022-05-06,HJ,1.36,,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,SP,11.07,,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,200,,26.35,(-0.2)
136,Horizon League Outdoor Track & Field Championships,2022-05-06,LJ,5.42,,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,JT,26.63,,
136,Horizon League Outdoor Track & Field Championships,2022-05-06,800,,2:24.98,
136,Valparaiso Beacan Invite,2022-04-30,200,,26.30,(1.5)
136,Valparaiso Beacan Invite,2022-04-30,HJ,1.4,,
136,Valparaiso Beacan Invite,2022-04-30,JT,25.77,,
136,Illini Invitational,2022-04-22,100H,,15.79,(6.5)
136,Illini Invitational,2022-04-22,LJ,5.61,,(5.3)
136,2022 Warrior Invitational,2022-04-14,JT,26.94,,
136,44 Farms Team Invitational,2022-04-08,Hep,,4288,
136,44 Farms Team Invitational,2022-04-08,100H,,16.30,(5.7)
136,44 Farms Team Invitational,2022-04-08,HJ,1.48,,
136,44 Farms Team Invitational,2022-04-08,SP,10.42,,
136,44 Farms Team Invitational,2022-04-08,200,,26.25,(4.5)
136,44 Farms Team Invitational,2022-04-08,LJ,5.23,,(0.5)
136,44 Farms Team Invitational,2022-04-08,JT,24.08,,
136,44 Farms Team Invitational,2022-04-08,800,,2:30.13,
136,Redbird Invite,2022-04-01,100H,,17.48,(2.2)
136,Redbird Invite,2022-04-01,LJ,5.24,,
136,Redbird Invite,2022-04-01,JT,22.83,,
136,Horizon League Indoor Track & Field Championships,2022-02-26,LJ,5.36,,
136,Horizon League Indoor Track & Field Championships,2022-02-26,Pent,,3234,
136,Horizon League Indoor Track & Field Championships,2022-02-26,60H,,9.86,
136,Horizon League Indoor Track & Field Championships,2022-02-26,HJ,1.47,,
136,Horizon League Indoor Track & Field Championships,2022-02-26,SP,10.7,,
136,Horizon League Indoor Track & Field Championships,2022-02-26,LJ,5.21,,
136,Horizon League Indoor Track & Field Championships,2022-02-26,800,,2:28.14,
136,St. Valentines Open,2022-02-18,LJ,5.46,,
136,2022 Hoosier Hills,2022-02-11,400,,1:00.67,
136,2022 Hoosier Hills,2022-02-11,LJ,5.19,,
136,Red Hawk Invite,2022-02-05,400,,1:01.83,
136,Red Hawk Invite,2022-02-05,60H,,10.05,
136,Red Hawk Invite,2022-02-05,HJ,1.36,,
136,John Tierney Classic,2022-01-29,60H,,9.99,
136,John Tierney Classic,2022-01-29,LJ,5.55,,
136,John Tierney Classic,2022-01-29,SP,10.7,,
136,John Gartland Invitational,2022-01-21,Pent,,3087,
136,John Gartland Invitational,2022-01-21,60H,,10.05,
136,John Gartland Invitational,2022-01-21,HJ,1.41,,
136,John Gartland Invitational,2022-01-21,SP,11.14,,
136,John Gartland Invitational,2022-01-21,LJ,5.28,,
136,John Gartland Invitational,2022-01-21,800,,2:35.95,
136,Hawkeye Invite,2022-01-14,200,,27.41,
136,Hawkeye Invite,2022-01-14,LJ,5.11,,
136,2021 Green & White Invite,2021-04-24,200,,26.96,(1.5)
136,2021 Green & White Invite,2021-04-24,LJ,5.24,,(-0.7)
136,2021 Green & White Invite,2021-04-24,SP,8.39,,
136,2021 Warrior Invitational,2021-04-17,200,,27.27,(2.7)
136,2021 Warrior Invitational,2021-04-17,LJ,5.22,,(+0.0)
136,2021 Warrior Invitational,2021-04-17,SP,8.91,,
136,Horizon League Indoor Track & Field Championships,2021-02-26,LJ,5.13,,
136,Horizon League Indoor Track & Field Championships,2021-02-26,TJ,10.04,,
136,Horizon League Indoor Track & Field Championships,2021-02-26,Pent,,2772,
136,Horizon League Indoor Track & Field Championships,2021-02-26,60H,,10.16,
136,Horizon League Indoor Track & Field Championships,2021-02-26,HJ,1.36,,
136,Horizon League Indoor Track & Field Championships,2021-02-26,SP,8.89,,
136,Horizon League Indoor Track & Field Championships,2021-02-26,LJ,5.12,,
136,Horizon League Indoor Track & Field Championships,2021-02-26,800,,2:40.20,
136,John Tierney Classic,2021-01-23,60H,,10.05,
136,John Tierney Classic,2021-01-23,HJ,1.38,,
136,John Tierney Classic,2021-01-23,LJ,5.32,,
136,John Tierney Classic,2021-01-23,SP,9.17,,
136,The Panther Invite,2021-01-09,200,,27.68,
136,The Panther Invite,2021-01-09,60H,,10.05,
136,The Panther Invite,2021-01-09,60H,,9.85,
136,The Panther Invite,2021-01-09,TJ,10.89,,
142,NCAA West First Round,2024-05-22,SP,13.48,,
142,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,SP,15.33,,
142,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,DT,40.58,,
142,UW-Whitewater Drake Alternative,2024-04-25,DT,37.97,,
142,UW-Whitewater Drake Alternative,2024-04-25,HT,41.07,,
142,Gibson Invitational,2024-04-18,SP,13.79,,
142,Gibson Invitational,2024-04-18,DT,37.24,,
142,Gary Wieneke Memorial,2024-04-13,SP,14.38,,
142,Golden Grizzly T&F Invite,2024-04-06,SP,13.96,,
142,Golden Grizzly T&F Invite,2024-04-06,DT,37.82,,
142,Raleigh Relays,2024-03-28,SP,13.32,,
142,Raleigh Relays,2024-03-28,DT,33.93,,
142,Horizon League Indoor Track & Field Championship,2024-02-24,SP,14.74,,
142,Horizon League Indoor Track & Field Championship,2024-02-24,WT,14.96,,
142,PANTHER TUNE-UP,2024-02-17,SP,13.84,,
142,PANTHER TUNE-UP,2024-02-17,WT,15.02,,
142,Mark Guthrie Legacy Invite,2024-02-03,SP,14.28,,
142,Mark Guthrie Legacy Invite,2024-02-03,WT,13.19,,
142,Illini Challenge,2024-01-26,SP,13.76,,
142,John Tierney Classic,2024-01-20,SP,14.7,,
142,John Tierney Classic,2024-01-20,WT,15.3,,
142,Badgers Midwest Invite,2024-01-13,SP,14.14,,
142,Badgers Midwest Invite,2024-01-13,WT,13.99,,
142,Illini Open,2024-01-06,SP,14.07,,
142,Illini Open,2024-01-06,WT,15.41,,
142,Horizon League Championship,2023-05-05,SP,14.49,,
142,Horizon League Championship,2023-05-05,DT,38.41,,
142,Horizon League Championship,2023-05-05,HT,42.76,,
142,UW-Whitewater Drake Alternative,2023-04-28,SP,13.82,,
142,UW-Whitewater Drake Alternative,2023-04-28,DT,37.48,,
142,UW-Whitewater Drake Alternative,2023-04-28,HT,40.71,,
142,Gary Wieneke Memorial,2023-04-21,SP,14.24,,
142,Gary Wieneke Memorial,2023-04-21,DT,32.44,,
142,Gibson Invitational & Multis,2023-04-13,SP,14.36,,
142,Gibson Invitational & Multis,2023-04-13,DT,40.45,,
142,Fighting Illini Challenge,2023-04-08,SP,14.53,,
142,Fighting Illini Challenge,2023-04-08,DT,33.83,,
142,Warrior Invitational,2023-04-06,DT,35.85,,
142,Warrior Invitational,2023-04-06,HT,39.87,,
142,2023 Horizon League Indoor Track & Field Championship,2023-02-25,SP,14.12,,
142,2023 Horizon League Indoor Track & Field Championship,2023-02-25,WT,14.81,,
142,Panther Tune-Up,2023-02-18,SP,13.95,,
142,Panther Tune-Up,2023-02-18,WT,14.66,,
142,Mark Guthrie Legacy Invitational,2023-02-04,SP,14.24,,
142,Mark Guthrie Legacy Invitational,2023-02-04,WT,,,
142,Jack Johnson Classic,2023-01-27,SP,13.32,,
142,Jack Johnson Classic,2023-01-27,WT,15.0,,
142,John Tierney Classic,2023-01-21,SP,14.05,,
142,John Tierney Classic,2023-01-21,WT,14.32,,
142,Wisconsin Badgers Midwest Invite,2023-01-14,SP,13.65,,
142,Wisconsin Badgers Midwest Invite,2023-01-14,WT,14.62,,
142,Horizon League Outdoor Track & Field Championships,2022-05-06,SP,14.67,,
142,Horizon League Outdoor Track & Field Championships,2022-05-06,DT,38.7,,
142,Horizon League Outdoor Track & Field Championships,2022-05-06,HT,42.85,,
142,Valparaiso Beacan Invite,2022-04-30,SP,14.12,,
142,Valparaiso Beacan Invite,2022-04-30,DT,38.85,,
142,Valparaiso Beacan Invite,2022-04-30,HT,42.26,,
142,Illini Invitational,2022-04-22,SP,13.3,,
142,Illini Invitational,2022-04-22,DT,37.93,,
142,Illini Invitational,2022-04-22,HT,41.0,,
142,2022 Warrior Invitational,2022-04-14,SP,14.26,,
142,2022 Warrior Invitational,2022-04-14,DT,36.17,,
142,2022 Warrior Invitational,2022-04-14,HT,39.05,,
142,44 Farms Team Invitational,2022-04-08,SP,14.07,,
142,44 Farms Team Invitational,2022-04-08,DT,35.13,,
142,44 Farms Team Invitational,2022-04-08,HT,42.82,,
142,Redbird Invite,2022-04-01,SP,12.94,,
142,Redbird Invite,2022-04-01,HT,38.32,,
142,Horizon League Indoor Track & Field Championships,2022-02-26,SP,13.67,,
142,Horizon League Indoor Track & Field Championships,2022-02-26,WT,14.57,,
142,St. Valentines Open,2022-02-18,SP,13.05,,
142,St. Valentines Open,2022-02-18,WT,13.36,,
142,2022 Hoosier Hills,2022-02-11,SP,13.53,,
142,Red Hawk Invite,2022-02-05,SP,13.38,,
142,Red Hawk Invite,2022-02-05,WT,15.13,,
142,John Tierney Classic,2022-01-29,SP,12.73,,
142,John Tierney Classic,2022-01-29,WT,15.03,,
142,Hawkeye Invite,2022-01-14,SP,12.67,,
142,Hawkeye Invite,2022-01-14,WT,14.17,,
142,Horizon League Outdoor Track & Field Championships,2021-05-07,SP,13.08,,
142,Horizon League Outdoor Track & Field Championships,2021-05-07,DT,30.14,,
142,Horizon League Outdoor Track & Field Championships,2021-05-07,HT,36.35,,
142,Valpo Invitational,2021-05-01,SP,12.19,,
142,Valpo Invitational,2021-05-01,DT,35.92,,
142,Valpo Invitational,2021-05-01,HT,40.07,,
142,2021 Green & White Invite,2021-04-24,SP,12.42,,
142,2021 Green & White Invite,2021-04-24,DT,35.39,,
142,2021 Green & White Invite,2021-04-24,HT,36.94,,
142,2021 Warrior Invitational,2021-04-17,SP,11.54,,
142,2021 Warrior Invitational,2021-04-17,DT,33.38,,
142,2021 Warrior Invitational,2021-04-17,HT,42.63,,
142,Big Blue Classic,2021-04-09,SP,10.66,,
142,Big Blue Classic,2021-04-09,HT,,,
142,Horizon League Indoor Track & Field Championships,2021-02-26,SP,11.05,,
142,Horizon League Indoor Track & Field Championships,2021-02-26,WT,13.72,,
142,UW-Parkside Triangular,2021-02-19,SP,12.6,,
142,UW-Parkside Triangular,2021-02-19,WT,14.09,,
142,Panther Tune-Up,2021-02-14,SP,11.83,,
142,Panther Tune-Up,2021-02-14,WT,13.59,,
142,UW-Parkside Triangular,2021-02-05,SP,11.92,,
142,UW-Parkside Triangular,2021-02-05,WT,11.84,,
142,John Tierney Classic,2021-01-23,SP,11.49,,
142,John Tierney Classic,2021-01-23,WT,13.63,,
142,The Panther Invite,2021-01-09,SP,11.61,,
142,The Panther Invite,2021-01-09,WT,13.03,,
17,UW-Whitewater Drake Alternative,2023-04-28,100H,,14.99,(0.7)
17,UW-Whitewater Drake Alternative,2023-04-28,100H,,,(0.7)
17,Marquette Invitational,2023-04-22,400H,,1:09.12,
17,Gary Wieneke Memorial,2023-04-21,100H,,14.78,(-0.2)
17,Green & White Invite,2023-04-15,100H,,14.83,(2.8)
17,Green & White Invite,2023-04-15,400H,,1:07.75,
17,Fighting Illini Challenge,2023-04-08,200,,27.05,(-0.7)
17,Fighting Illini Challenge,2023-04-08,400H,,1:08.06,
17,2023 Horizon League Indoor Track & Field Championship,2023-02-25,60H,,9.14,
17,GVSU Big Meet (Friday),2023-02-10,60H,,9.05,
17,Mark Guthrie Legacy Invitational,2023-02-04,200,,27.00,
17,Mark Guthrie Legacy Invitational,2023-02-04,60H,,9.05,
17,Jack Johnson Classic,2023-01-27,60H,,,
17,Jack Johnson Classic,2023-01-27,60H,,9.42,
17,John Tierney Classic,2023-01-21,200,,26.87,
17,John Tierney Classic,2023-01-21,60H,,8.77,
17,John Tierney Classic,2023-01-21,60H,,8.76,
17,Wisconsin Badgers Midwest Invite,2023-01-14,60H,,8.83,
17,Wisconsin Badgers Midwest Invite,2023-01-14,60H,,8.94,
17,Wisconsin Badgers Midwest Invite,2023-01-14,4x400,,4:07.47,
17,2022 Blue Demon Holiday Invite,2022-12-09,60H,,8.92,
17,2022 Blue Demon Holiday Invite,2022-12-09,60H,,8.88,
17,Horizon League Outdoor Track & Field Championships,2022-05-06,100H,,15.89,(0.2)
17,Horizon League Outdoor Track & Field Championships,2022-05-06,100H,,14.68,(+0.0)
17,Horizon League Outdoor Track & Field Championships,2022-05-06,400H,,,
17,Horizon League Outdoor Track & Field Championships,2022-05-06,4x400,,3:58.79,
17,Illini Invitational,2022-04-22,400H,,1:05.91,
17,2022 Warrior Invitational,2022-04-14,100H,,14.70,(1.0)
17,2022 Warrior Invitational,2022-04-14,100H,,15.24,(2.1)
17,44 Farms Team Invitational,2022-04-08,100H,,14.88,(5.1)
17,44 Farms Team Invitational,2022-04-08,400H,,1:06.70,
17,Redbird Invite,2022-04-01,100H,,15.11,(2.2)
17,Redbird Invite,2022-04-01,400H,,1:10.76,
17,Horizon League Indoor Track & Field Championships,2022-02-26,60H,,8.87,
17,Horizon League Indoor Track & Field Championships,2022-02-26,60H,,8.76,
17,St. Valentines Open,2022-02-18,60H,,8.88,
17,St. Valentines Open,2022-02-18,60H,,8.95,
17,GVSU Big Meet-FRIDAY,2022-02-11,200,,26.47,
17,GVSU Big Meet-FRIDAY,2022-02-11,60H,,8.91,
17,Red Hawk Invite,2022-02-05,60H,,9.07,
17,Red Hawk Invite,2022-02-05,60H,,8.94,
17,Red Hawk Invite,2022-02-05,4x400,,4:11.96,
17,John Tierney Classic,2022-01-29,200,,26.65,
17,John Tierney Classic,2022-01-29,60H,,8.83,
17,John Tierney Classic,2022-01-29,60H,,9.50,
17,John Gartland Invitational,2022-01-21,200,,26.87,
17,John Gartland Invitational,2022-01-21,60H,,9.04,
17,John Gartland Invitational,2022-01-21,60H,,8.96,
17,Horizon League Outdoor Track & Field Championships,2021-05-07,100H,,15.26,(2.8)
17,Horizon League Outdoor Track & Field Championships,2021-05-07,400H,,1:07.40,
17,Valpo Invitational,2021-05-01,100H,,15.23,(2.0)
17,Valpo Invitational,2021-05-01,400H,,1:07.67,
17,Clark Wood Invitational,2021-04-23,100H,,15.13,(0.4)
17,Clark Wood Invitational,2021-04-23,400H,,1:08.55,
17,Gibson Invitational sponsored by the Terre Haute CVB,2021-04-16,100H,,15.44,(0.5)
17,Gibson Invitational sponsored by the Terre Haute CVB,2021-04-16,400H,,1:07.59,
17,Big Blue Classic,2021-04-09,100H,,15.69,(1.0)
17,Big Blue Classic,2021-04-09,400H,,1:13.39,
17,Big Blue Classic,2021-04-09,4x400,,4:18.67,
17,Illinois State Redbird Invitational,2021-04-02,100H,,15.08,(2.4)
17,Illinois State Redbird Invitational,2021-04-02,400H,,1:09.92,
17,Horizon League Indoor Track & Field Championships,2021-02-26,60H,,9.06,
17,UW-Parkside Triangular,2021-02-19,4x400,,4:16.24,
17,Panther Tune-Up,2021-02-14,200,,27.67,
17,Panther Tune-Up,2021-02-14,60H,,9.27,
17,UW-Parkside Triangular,2021-02-05,55H,,8.66,
17,UW-Parkside Triangular,2021-02-05,4x400,,4:18.43,
17,John Tierney Classic,2021-01-23,200,,27.95,
17,John Tierney Classic,2021-01-23,60H,,9.26,
17,The Panther Invite,2021-01-09,60H,,9.70,
17,The Panther Invite,2021-01-09,60H,,9.40,
17,The Panther Invite,2021-01-09,4x400,,,
17,Horizon League Indoor Track & Field Championships,2020-02-29,60H,,9.66,
17,Panther Tune-Up,2020-02-22,400,,1:05.87,
17,Panther Tune-Up,2020-02-22,60H,,9.42,
17,GVSU Big Meet (Saturday),2020-02-15,60H,,9.74,
17,2020 ONU Invitational,2020-02-01,200,,29.20,
17,2020 ONU Invitational,2020-02-01,60H,,9.68,
17,2020 ONU Invitational,2020-02-01,60H,,9.40,
17,Illini Invitational,2020-01-24,60H,,9.61,
17,John Tierney Classic,2020-01-18,60H,,9.47,
17,John Tierney Classic,2020-01-18,4x400,,4:11.79,
17,Gene Edmonds Memorial,2020-01-10,60H,,9.74,
17,Gene Edmonds Memorial,2020-01-10,4x400,,4:08.37,
17,Horizon League Outdoor Track & Field Championships,2019-05-03,400H,,1:08.92,
17,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,100H,,16.84,(1.6)
17,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,400H,,1:10.56,
17,Kentucky Track & Field Invitational,2019-04-20,100H,,15.59,(0.9)
17,Kentucky Track & Field Invitational,2019-04-20,400H,,1:06.32,
17,Kentucky Track & Field Invitational,2019-04-20,4x400,,4:08.32,
17,Illinois Twilight,2019-04-13,100H,,15.48,(1.3)
17,Illinois Twilight,2019-04-13,400H,,1:10.07,
17,Jack Shaw Classic,2019-04-05,100H,,15.75,(0.8)
17,Jack Shaw Classic,2019-04-05,400H,,1:07.71,
17,2019 Drury Hotels Joey Haines Invite,2019-03-29,100H,,15.68,(2.1)
17,Horizon League Indoor Track & Field Championships,2019-02-23,60H,,9.67,
17,Panther TuneUp,2019-02-16,60H,,9.37,
17,GVSU Big Meet (Saturday),2019-02-09,400,,1:04.66,
17,GVSU Big Meet (Saturday),2019-02-09,60H,,9.75,
17,2019 Illini Invitational,2019-01-25,60H,,9.76,
17,John Tierney Classic,2019-01-19,60H,,9.58,
17,John Tierney Classic,2019-01-19,4x400,,4:10.81,
17,Badger Icebreaker,2019-01-12,60H,,9.73,
17,Badger Icebreaker,2019-01-12,4x400,,4:08.09,
49,NCAA West Preliminary Round,2023-05-24,HJ,1.67,,
49,Eagle Open,2023-05-12,HJ,1.75,,
49,Horizon League Championship,2023-05-05,HJ,1.68,,
49,Clark Wood Open 2023,2023-04-28,HJ,1.7,,
49,Gibson Invitational & Multis,2023-04-13,HJ,1.74,,
49,Fighting Illini Challenge,2023-04-08,HJ,1.75,,
49,2023 Horizon League Indoor Track & Field Championship,2023-02-25,HJ,1.65,,
49,Panther Tune-Up,2023-02-18,HJ,1.7,,
49,GVSU Big Meet (Friday),2023-02-10,HJ,1.63,,
49,Jack Johnson Classic,2023-01-27,HJ,1.62,,
49,John Tierney Classic,2023-01-21,HJ,1.67,,
49,Wisconsin Badgers Midwest Invite,2023-01-14,HJ,1.71,,
49,2022 Blue Demon Holiday Invite,2022-12-09,HJ,1.68,,
49,Horizon League Outdoor Track & Field Championships,2022-05-06,HJ,1.68,,
49,Valparaiso Beacan Invite,2022-04-30,HJ,1.6,,
49,Illini Invitational,2022-04-22,HJ,1.65,,
49,44 Farms Team Invitational,2022-04-08,HJ,1.66,,
49,Redbird Invite,2022-04-01,HJ,1.7,,
49,Horizon League Indoor Track & Field Championships,2022-02-26,HJ,1.68,,
